pair_key,dataset,visibility,clip_id,physical_case_id,frame_index,frame_member,gt_member,frame_size,gt_size,external_case_id,cluster_id,sampling_rank_within_case,sampling_hash,source_split_label,precontamination_status
testeasydataset/unseen/case36_2/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0049,TestEasyDataset,Unseen,case36_2,case36,49,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0049.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0049.png,386553,4728,SUNSEG_case36,case36,9,0266fe05f976a9be429680f049d687d0f623432c34851e1426336d600a918c84,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case36_4/case_m_20181025095048_0u62372102595347_1_004_001-1_a11_ayy_image0085,TestEasyDataset,Unseen,case36_4,case36,85,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case36_4/case_M_20181025095048_0U62372102595347_1_004_001-1_a11_ayy_image0085.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case36_4/case_M_20181025095048_0U62372102595347_1_004_001-1_a11_ayy_image0085.png,420622,4725,SUNSEG_case36,case36,10,026a4d9cc00ccdabc2966abc87f87561e9d0a4dbb284b9249af008db249bc0ca,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case36_2/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0009,TestEasyDataset,Unseen,case36_2,case36,9,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0009.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0009.png,401618,3777,SUNSEG_case36,case36,11,026a619d514060a85fa5872bf49c15ac0131f849b0ceb90b285c350327577673,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_1/case_m_20181025095048_0u62372102595347_1_004_001-1_a5_ayy_image0001,TestHardDataset,Unseen,case36_1,case36,1,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_1/case_M_20181025095048_0U62372102595347_1_004_001-1_a5_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_1/case_M_20181025095048_0U62372102595347_1_004_001-1_a5_ayy_image0001.png,371317,4975,SUNSEG_case36,case36,12,0272f8d630edd8b9d36b2ccf14d1e83acbb6db10c8a0a2f53c7db1fba58874e5,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0161,TestHardDataset,Unseen,case36_3,case36,161,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0161.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0161.png,520399,5480,SUNSEG_case36,case36,13,02f3627ca997bd451ca50890137c9b29f082eb4ac378d1758a92826a4efa802c,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case36_2/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0023,TestEasyDataset,Unseen,case36_2,case36,23,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0023.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0023.png,480481,3919,SUNSEG_case36,case36,14,0301e0d0a947f0492efd2e3d94251e5104884d6e373fcbd8342244953c610484,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0169,TestHardDataset,Unseen,case36_3,case36,169,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0169.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0169.png,401770,5506,SUNSEG_case36,case36,15,030c04b301754717e4fd80d8e88af4e979d1649680f0b925404345b8d5109c0c,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_1/case_m_20181025095048_0u62372102595347_1_004_001-1_a2_ayy_image0024,TestHardDataset,Unseen,case36_1,case36,24,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_1/case_M_20181025095048_0U62372102595347_1_004_001-1_a2_ayy_image0024.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_1/case_M_20181025095048_0U62372102595347_1_004_001-1_a2_ayy_image0024.png,353589,4443,SUNSEG_case36,case36,16,032aea0903dd050acb97d6797186365f54289ea1f6c930cf764feda52fe1d4be,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case36_2/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0057,TestEasyDataset,Unseen,case36_2,case36,57,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0057.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case36_2/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0057.png,470758,4840,SUNSEG_case36,case36,17,034c50c577622686301944f91c55e9f6e0fe78e3403a5c4dddc6a81d49ae4ca0,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a10_ayy_image0020,TestHardDataset,Unseen,case36_3,case36,20,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a10_ayy_image0020.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a10_ayy_image0020.png,440315,5384,SUNSEG_case36,case36,18,03c74643fcb2073d24950f4da2db0c4854b3c59c80b164331fe1f1b87a309641,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0315,TestHardDataset,Unseen,case36_3,case36,315,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0315.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0315.png,454199,6949,SUNSEG_case36,case36,19,03fe87daa7d0c46f96d74752ff5c45a42fb6679576bab6f65a22b6bd8f8f39de,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case36_3/case_m_20181025095048_0u62372102595347_1_004_001-1_a8_ayy_image0172,TestHardDataset,Unseen,case36_3,case36,172,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0172.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case36_3/case_M_20181025095048_0U62372102595347_1_004_001-1_a8_ayy_image0172.png,394540,5508,SUNSEG_case36,case36,20,042098002c87eca981def50150731773f434a2b61415d331a43657c84b12c7bc,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0046,TestEasyDataset,Unseen,case37_2,case37,46,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0046.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0046.png,475261,5501,SUNSEG_case37,case37,1,01b65dabff3fd1d30fa2c6ed37d12968f07f5a11a81ffe23d6e588e82d0c611c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a1_ayy_image0001,TestEasyDataset,Unseen,case37_1,case37,1,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0001.png,490974,4551,SUNSEG_case37,case37,2,024c279ebfa805f16560b3921aa0bd15a8e6b43f7a2d2cd62ecd2c1c07d64381,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0064,TestEasyDataset,Unseen,case37_2,case37,64,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0064.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0064.png,466452,5190,SUNSEG_case37,case37,3,02525a3920e5247b6430a6f70a3b52aaf29ab20643f9371714899b94b8377dca,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0096,TestEasyDataset,Unseen,case37_3,case37,96,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0096.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0096.png,549356,5495,SUNSEG_case37,case37,4,02807d67fd1ceb4cfb371e397d72e086cae036e9d33e9f269218db4c29a2a494,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a9_ayy_image0046,TestEasyDataset,Unseen,case37_1,case37,46,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0046.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0046.png,546120,5851,SUNSEG_case37,case37,5,02988e22b3aad9f34fd9e2cc449e78d649105a30e9679a6f951a2417cb1d59be,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0036,TestEasyDataset,Unseen,case37_3,case37,36,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0036.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0036.png,533780,4881,SUNSEG_case37,case37,6,032048979b8eebdd777623e7ac711a2fd02dea30d997f8af4a75041bce598061,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0036,TestEasyDataset,Unseen,case37_2,case37,36,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0036.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0036.png,404206,6101,SUNSEG_case37,case37,7,038da2288dc0a0b805ec6bcd880bf0f60445eee44ada06044b84cd8144deba9c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0017,TestEasyDataset,Unseen,case37_2,case37,17,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0017.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0017.png,488543,6552,SUNSEG_case37,case37,8,03937dd6d3c075a3b2a1459686f0b827819e1e247df029fe35b7d0eeacc2a240,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0060,TestEasyDataset,Unseen,case37_2,case37,60,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0060.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0060.png,458022,5452,SUNSEG_case37,case37,9,04edeea9659d66cd46a936f821790395b347a75b75e793ba7e0b4becd766ae7f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a9_ayy_image0028,TestEasyDataset,Unseen,case37_1,case37,28,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0028.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0028.png,401930,6091,SUNSEG_case37,case37,10,06270e72c6652da89e58508469b5f464778d556e130babc591b06c5c6d0897f3,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0049,TestEasyDataset,Unseen,case37_3,case37,49,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0049.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0049.png,511081,4874,SUNSEG_case37,case37,11,074a4fa7c59e7181f3d0ed6a48a86addee643e25ae4452c6943b1ac6f8aaa98b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a1_ayy_image0082,TestEasyDataset,Unseen,case37_1,case37,82,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0082.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0082.png,474435,5972,SUNSEG_case37,case37,12,094ec22b0b25e60ebc476158b5b1d2e1ad6efe707e44e456fd023cba70555610,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0074,TestEasyDataset,Unseen,case37_3,case37,74,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0074.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0074.png,416374,5418,SUNSEG_case37,case37,13,09f99fde9b9212e865114b970e94bc9fee0c692fcb18cca59149fbb68bb1da1e,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a1_ayy_image0046,TestEasyDataset,Unseen,case37_1,case37,46,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0046.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a1_ayy_image0046.png,479050,5838,SUNSEG_case37,case37,14,0b551a8a3288f648e1a0541d04eae484907e2a57f597afcd5e8afadd10809671,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_1/case_m_20181025093921_0u62363102537521_1_002_001-1_a9_ayy_image0054,TestEasyDataset,Unseen,case37_1,case37,54,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0054.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_1/case_M_20181025093921_0U62363102537521_1_002_001-1_a9_ayy_image0054.png,580513,5851,SUNSEG_case37,case37,15,0c1a6d19ae462f34de1f1e4bcaf3e8652fb4177b790e1ee76848b9acf3868863,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0041,TestEasyDataset,Unseen,case37_3,case37,41,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0041.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0041.png,401286,4944,SUNSEG_case37,case37,16,0c76b8c4c09b7eae44239a03f251a6ed18b3c1746a6d99cc6f89d6e6768c6873,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_3/case_m_20181025093921_0u62363102537521_1_002_001-1_a11_ayy_image0060,TestEasyDataset,Unseen,case37_3,case37,60,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0060.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_3/case_M_20181025093921_0U62363102537521_1_002_001-1_a11_ayy_image0060.png,583105,4874,SUNSEG_case37,case37,17,0e27af0d6414ab96fe506e1d9344e6b9a8a1a4eaf30e00bd10be871809cf9cc1,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0095,TestEasyDataset,Unseen,case37_2,case37,95,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0095.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0095.png,478328,6127,SUNSEG_case37,case37,18,0f3009af9146f851e9ea095669ed45022e1c74c9fddb4797b1a7b1e3bd3278a0,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0115,TestEasyDataset,Unseen,case37_2,case37,115,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0115.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0115.png,451796,6242,SUNSEG_case37,case37,19,0fdc85b74fbe0500b7666499e4efe73e98f6fa86934617180943271da2adf134,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case37_2/case_m_20181025093921_0u62363102537521_1_002_001-1_a10_ayy_image0032,TestEasyDataset,Unseen,case37_2,case37,32,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0032.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case37_2/case_M_20181025093921_0U62363102537521_1_002_001-1_a10_ayy_image0032.png,468982,6247,SUNSEG_case37,case37,20,104fe4f0aa7f4bf39fb4be8abf69f71a0d3a2e788930e4d2baa9c9c0b2315112,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case39_3/case_m_20181029094800_0u62368102981259_1_005_001-1_a18_ayy_image0022,TestEasyDataset,Unseen,case39_3,case39,22,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0022.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0022.png,567551,5346,SUNSEG_case39,case39,1,007d8a8a898ca8165764118c8e4a3e66ea50adeeba5532d7d9f46fb301bd9a76,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case39_2/case_m_20181029094800_0u62368102981259_1_005_001-1_a15_ayy_image0200,TestHardDataset,Unseen,case39_2,case39,200,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case39_2/case_M_20181029094800_0U62368102981259_1_005_001-1_a15_ayy_image0200.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case39_2/case_M_20181029094800_0U62368102981259_1_005_001-1_a15_ayy_image0200.png,499751,5133,SUNSEG_case39,case39,2,0157db6b0a4076930f4e58413988aff79f2745e73abc14a70a4519a751f833a1,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case39_3/case_m_20181029094800_0u62368102981259_1_005_001-1_a18_ayy_image0076,TestEasyDataset,Unseen,case39_3,case39,76,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0076.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0076.png,573442,5219,SUNSEG_case39,case39,3,01bfa6f4e051389c95d34c483f3f997b7f8cfbbe3a4af492b8029da1531ead7a,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case39_3/case_m_20181029094800_0u62368102981259_1_005_001-1_a18_ayy_image0142,TestEasyDataset,Unseen,case39_3,case39,142,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0142.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case39_3/case_M_20181029094800_0U62368102981259_1_005_001-1_a18_ayy_image0142.png,567311,5061,SUNSEG_case39,case39,4,01dbe22666742ba421afe00298f49af2e99490e4b8ea8bf33839b03a66d1fa90,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case39_2/case_m_20181029094800_0u62368102981259_1_005_001-1_a15_ayy_image0162,TestHardDataset,Unseen,case39_2,case39,162,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case39_2/case_M_20181029094800_0U62368102981259_1_005_001-1_a15_ayy_image0162.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case39_2/case_M_20181029094800_0U62368102981259_1_005_001-1_a15_ayy_image0162.png,532920,5271,SUNSEG_case39,case39,5,02255edef13102be4f814ba807872c1971756ce4ef55ae831eb7121e3241336c,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case39_1/case_m_20181029094800_0u62368102981259_1_005_001-1_a12_ayy_image0120,TestHardDataset,Unseen,case39_1,case39,120,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case39_1/case_M_20181029094800_0U62368102981259_1_005_001-1_a12_ayy_image0120.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case39_1/case_M_20181029094800_0U62368102981259_1_005_001-1_a12_ayy_image0120.png,477029,4472,SUNSEG_case39,case39,6,0253665c34edfb30a79aaef8d821335896fa46837aa036e7426a3650e37fb98c,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
testharddataset/unseen/case39_1/case_m_20181029094800_0u62368102981259_1_005_001-1_a14_ayy_image0042,TestHardDataset,Unseen,case39_1,case39,42,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/Frame/case39_1/case_M_20181029094800_0U62368102981259_1_005_001-1_a14_ayy_image0042.jpg,SUN-SEG-FinalData-v20251212/TestHardDataset/Unseen/GT/case39_1/case_M_20181029094800_0U62368102981259_1_005_001-1_a14_ayy_image0042.png,512144,4864,SUNSEG_case39,case39,7,0263ca8f69ee2c392d9aab05bd8e5f23e5c713aa4401777f4f1c2d912faf2aa7,Hard-Unseen,SELECTED_PENDING_CONTAMINATION
