external_case_id,center,sample_id,image_path,gt_path,image_sha256,gt_sha256,pair_key,readable,image_width,image_height,image_mode,gt_width,gt_height,gt_mode,same_size,error,exact_duplicate_of_neopolyp,duplicate_within_polypgen_static
polypgen_static_0514,C2,polypgen_c2_endocv2021_001378,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001378.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001378_mask.jpg,2407a0a8ab575cae5493b56c3177e4d8d6d38ea05525c789c881963684edc4d5,16a540522396c780dc4a5e40cc19b2ce6a591212fa392dd821b6faeae3ae1cf2,endocv2021_001378,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0515,C2,polypgen_c2_endocv2021_001379,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001379.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001379_mask.jpg,e81aeffe0cad8a4cdd23caa44de7afb7990856250a76b2f938b1bbbb908a2161,7964f36f4213cf3e0d6c5a1bed7a4c803d77ff658f331a0c1f37c71c35a4d757,endocv2021_001379,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0516,C2,polypgen_c2_endocv2021_001380,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001380.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001380_mask.jpg,caad477f069d9386e804734c7be3a8765dbfbe6524512494891a36d2412fdb06,c6fae3c164c5610b795ff430917465b1c4d7c381e414eaf45e965930c8baea30,endocv2021_001380,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0517,C2,polypgen_c2_endocv2021_001381,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001381.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001381_mask.jpg,486324158bb078427f827031c47e89677379f8092d0b17d3a5604b91c763798a,52876748613e71691c6602df3f34cad73ffbb8f045be02cb54986e1761b8cc51,endocv2021_001381,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0518,C2,polypgen_c2_endocv2021_001382,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001382.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001382_mask.jpg,532e5797366f90e9872ee7ee388b369d1ab9cc6d80d50466763200de8c8a2238,9b8c8a7b544d366f8c2960f53db51ca1f70c625b9978e1aed1362b9bb54387a0,endocv2021_001382,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0519,C2,polypgen_c2_endocv2021_001383,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001383.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001383_mask.jpg,3ed59440b266dbed7240752863adc0f9ea69176ddfebae9ed86a6cdfb08e55d7,cdb3e7becd4f3939607c910b458c5eb41e2dfd0afb9c6d4efefed3a88f99aea3,endocv2021_001383,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0520,C2,polypgen_c2_endocv2021_001384,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001384.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001384_mask.jpg,e5f9bac08e35271843eecfc08d55afd87e80a29a43d62148a93b15eff3b5e892,53d03b806d77b55cc58fe21f442afa5ae0f971ec34974cb54460fca6ff635d20,endocv2021_001384,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0521,C2,polypgen_c2_endocv2021_001386,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001386.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001386_mask.jpg,879f1ec6b4eaf9dbdadcaaf15bcfdcf96e02ee2ffabcf7ce29a968dd28018a72,eeda212dff8801e3830c6bbb0e740890cc54a27364e26a341572f7cb698d8a17,endocv2021_001386,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0522,C2,polypgen_c2_endocv2021_001387,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001387.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001387_mask.jpg,97ba27b1b86f34beb75aea4ec41a501e3a03ec9bc0e33bff14c6b89f2b1f90e0,92d7e7e3fa72cec30473a917ae52266648f50d4350539d7612dea0aaed88aed8,endocv2021_001387,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0523,C2,polypgen_c2_endocv2021_001388,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001388.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001388_mask.jpg,108e0e08ae774078b0cb1d15c1ed3ff97feddb0c4218a1a547fa53f9b813cb0d,626e73005181d8c493f6fff123599632d88b78367a254e53a9bb9254fe3bd65d,endocv2021_001388,True,1728,1072,RGB,1728,1072,RGB,True,,False,False
polypgen_static_0524,C2,polypgen_c2_endocv2021_001389,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001389.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001389_mask.jpg,ff56d6b39b56b4e4314d41b02c43708129818cd2f1bc4da7934c1edbfcce913b,de1c0af34097afe08428632e5d0af40af5fa7aaa3da9c2ed9dfde9f2655db0dd,endocv2021_001389,True,1728,1072,RGB,1728,1072,RGB,True,,False,False
polypgen_static_0525,C2,polypgen_c2_endocv2021_001391,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001391.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001391_mask.jpg,2b0e7929c567c237267e09e46f40256650ee7548336b3712da1b2cd6c78e09cb,c7f81204fa51e61010aafea6a4af4a7d193073b5502394792c93995ea9548466,endocv2021_001391,True,1728,1072,RGB,1728,1072,RGB,True,,False,False
polypgen_static_0526,C2,polypgen_c2_endocv2021_001392,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001392.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001392_mask.jpg,3b2ce0640faefb6b6e437e78dff4788433b71451f8fba10cbc8516d30810a6c1,0a9d0a2f2e6f5bc3c3e56971a47971abce7c184b57d9e8f3b26295949aabe183,endocv2021_001392,True,1728,1072,RGB,1728,1072,L,True,,False,False
polypgen_static_0527,C2,polypgen_c2_endocv2021_001393,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001393.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001393_mask.jpg,dcf9b9dfb1901ec2fd4c695406c76fc89410d6cd9ebf5032a3efd44834a845da,647afc9a1e0767ed3d5024b03dc664b1dec709aeff161a4c53f5bdec12b67b21,endocv2021_001393,True,1728,1072,RGB,1728,1072,RGB,True,,False,False
polypgen_static_0528,C2,polypgen_c2_endocv2021_001394,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001394.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001394_mask.jpg,75c7085ab9bac8946e9ab7fa43266879ae1b424d19877ba0e2d60d9ca38e5ee2,52426bbaf960c6e9af0aed0423e481e286191a048a448619779d753092c58b20,endocv2021_001394,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0529,C2,polypgen_c2_endocv2021_001395,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001395.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001395_mask.jpg,d64fe49ba4b5607bdcb875298be73be48c65a97d5a34c3bbc7b635c5f0d4fcf5,008c480f982c12071da83a022e5966aff43f3ed6266ee7a2772a766f98667fe5,endocv2021_001395,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0530,C2,polypgen_c2_endocv2021_001396,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001396.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001396_mask.jpg,788537c4759840bda4ea950046936f296c988d856f006e2fdf6b80dbcf93edb6,d80209191f594b60bcb3c5417217a25fd7285adb4282ff09414e3d44c2475506,endocv2021_001396,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0531,C2,polypgen_c2_endocv2021_001397,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001397.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001397_mask.jpg,89a6c6424b76280906e2d45fe37e0ef42b9fe023401386f07805425faf2f9bef,b5cd5ebfc7c941c82af8b225810535aacef65d9c03128387c9bcd3b786486629,endocv2021_001397,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0532,C2,polypgen_c2_endocv2021_001401,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001401.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001401_mask.jpg,637e3cf5261b25657220c0d95fb99c9fa0ff69fc2383a5689c9fed65b30b44a0,a263bee399a59ce4bc87d4297c82407fa63d1a0a4432a2c2c9a2ae11d0103141,endocv2021_001401,True,1704,1072,RGB,1704,1072,RGB,True,,False,False
polypgen_static_0533,C2,polypgen_c2_endocv2021_001402,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001402.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001402_mask.jpg,ef07b47a63b4834fc515c1d9ec362265237719f213c60a1c376b3b5d40ac3004,d06c6eb175debc3cb90482f81bde653de32d88a3e46e39aa228574e35f3cf08d,endocv2021_001402,True,1704,1072,RGB,1704,1072,RGB,True,,False,False
polypgen_static_0534,C2,polypgen_c2_endocv2021_001403,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001403.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001403_mask.jpg,82653365a06ca1a3cf77c2ba2f8faa6f9a7f3880c623f9f85b9e140b7d866299,1db2a0593cf4ede04400837621dfba74d8e6b8906d015173b67780cc857f9f62,endocv2021_001403,True,1704,1072,RGB,1704,1072,RGB,True,,False,False
polypgen_static_0535,C2,polypgen_c2_endocv2021_001404,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001404.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001404_mask.jpg,d71bf0fd73c4b79fd7397829ced9c3a841d14dc6243f7665d1f7d6de33b3bcf6,9f597a426d3e1f695bd5269255e86462589160bfe2746841ec08a9336f60e99c,endocv2021_001404,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0536,C2,polypgen_c2_endocv2021_001406,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001406.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001406_mask.jpg,1897b78151fa2cda3afdba74767b4eaa06fdef648b4e59315c29188a0ae6e51b,82d8bb999848bd2503059f194b01852df730fdf28df82aa7b3b5b1041e60cb08,endocv2021_001406,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0537,C2,polypgen_c2_endocv2021_001407,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001407.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001407_mask.jpg,757630f9e0024c0116a735862bd522ffd4605c5fdfda4c20184f112337a8f7ce,db0116199d1c1565b50f1d702d55958c51b356abd3ee942bcd2300aae7108043,endocv2021_001407,True,1920,1080,RGB,1920,1080,L,True,,False,False
polypgen_static_0538,C2,polypgen_c2_endocv2021_001408,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001408.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001408_mask.jpg,7f76927993077c0250893345b1239dcc557a17af7f5e41c07e63272f017b492f,89460e626ce5a2911a77ecf649f83155ae36cc75357769edbcdd829cb0d9fe27,endocv2021_001408,True,1920,1080,RGB,1920,1080,RGB,True,,False,False
polypgen_static_0539,C2,polypgen_c2_endocv2021_001412,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001412.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001412_mask.jpg,f52be7928bbb800ab12617dd1fefb6b023fe041e913c72c3f3f80d6f123598aa,5ec93a90b5fa1f8bb02b8c8b38c66f39400f2dc6a76203fa5eedf033991724c9,endocv2021_001412,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0540,C2,polypgen_c2_endocv2021_001413,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001413.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001413_mask.jpg,edb0db3c22829128b5ebe1f0366f8a8c82c32f872a88c10f17b22b2002af9074,dbccb39a15016bfecd311de03547aa5050523ccaa075dcacb28a502e3a1ca272,endocv2021_001413,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0541,C2,polypgen_c2_endocv2021_001414,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001414.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001414_mask.jpg,16e1606cadae0c8be98238f1589abffc0134c54b90045608be88fe62147403a7,db581f375d74312b275cee63f8bc3004dc93f5648856cad5fdd3a2f6f0001095,endocv2021_001414,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0542,C2,polypgen_c2_endocv2021_001415,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001415.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001415_mask.jpg,ed6014d51e282bc37bd537d8266a46b8806c79a3b96dbfc8b6763544cfe5a4b3,93b4e8dc37e0f4d4e796b0a3b669a1c0fb79bc36eb6e313fa3fb5f0e785f1b64,endocv2021_001415,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0543,C2,polypgen_c2_endocv2021_001416,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001416.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001416_mask.jpg,0c8ee25815291a3b32718f4d1dd6a22f32cc9199d9ea239893afcbce64e2b38e,614f9ac5ab67da037e147c7bffa687e655b9e60335bb4787f3da2777a2f06aed,endocv2021_001416,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0544,C2,polypgen_c2_endocv2021_001417,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001417.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001417_mask.jpg,952f484fb232ae0415ec69defca3c07efe0ecebd6aaabd1909b90db382afb5be,15652c26be62aa1163aff26808dde06026612d0196bbd33246a86db4f6e89e60,endocv2021_001417,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0545,C2,polypgen_c2_endocv2021_001418,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001418.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001418_mask.jpg,04669e3d5cec7678a77414482a676040cfcec9588b79bf17e934419a6dcf6554,0aa73da09e69dfc87ed922796454be1ab7a12824b46625820347712462ad52d9,endocv2021_001418,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0546,C2,polypgen_c2_endocv2021_001419,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001419.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001419_mask.jpg,e60ea50081023c84deecc747986b36df12d5ce316c70ef24c6d6a4b777b7c23b,cfd0f37d6c783812764282c687a46c5318f434f1cc5dd2b7d965745834fbd557,endocv2021_001419,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0547,C2,polypgen_c2_endocv2021_001420,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001420.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001420_mask.jpg,b28a03eb19dd8365d409247f283f2ad55bb2df95318052758eef2825c2aede19,073aae2ed90e5748c1f0d49c82ca62457e3671c287f8ace99e5cb509c145b1cf,endocv2021_001420,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0548,C2,polypgen_c2_endocv2021_001423,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001423.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001423_mask.jpg,b25ee6062aae59ba32bbd1790c8c867ee0a0e5df00d0206a83d3e9db6dee31b9,80200e361e6b47b363cab48158be2c418295f96b44741e80fddc32feaad3d5dc,endocv2021_001423,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0549,C2,polypgen_c2_endocv2021_001424,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001424.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001424_mask.jpg,43ddbf14f0e6bfd433a1190bbf5a1c94c8bc427b1d0a2e6ab73e873fc1543383,d47559b038e56c31f47da68e88c1997ae8a1b14520a6448563f686f4777d36b0,endocv2021_001424,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0550,C2,polypgen_c2_endocv2021_001425,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001425.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001425_mask.jpg,f38a3114fad7b901f27660daf7b0977555c4f48b86a68941d4c8bb5fbe3667c2,85bb870e9b3f18b084eb5979e2a6b86c66faa56b8655cc4ec7271eb80776ca9d,endocv2021_001425,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0551,C2,polypgen_c2_endocv2021_001426,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001426.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001426_mask.jpg,ee5b6b6727a80b6a7aa0d665b710d8cab1e6e32b0874e0af08dc4b5cdf462361,f8fb564d14dec8b8b93fdde85d162e2c8086fecb5bd7f3898c63ad67e9ce2e29,endocv2021_001426,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0552,C2,polypgen_c2_endocv2021_001427,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001427.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001427_mask.jpg,d29fe05c658b08588d7295da13bbadd45b2302f760cd5945cb65e6a9aa50feb2,8252a8a37e01cd56b37f7819c3bf78eecf5ca17d9b2aa0621fa7c19ce10e68e3,endocv2021_001427,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0553,C2,polypgen_c2_endocv2021_001428,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001428.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001428_mask.jpg,a037e93eae7251877091e30210a041af93a092ff2d44ca913eef5524601f2ed8,efa24b9376ece3599409fdf3d7d20d838ee558ee8b369a4822a4febff578641f,endocv2021_001428,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0554,C2,polypgen_c2_endocv2021_001429,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001429.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001429_mask.jpg,b05f58472edd8421460c46ca78074e99ffe72fde6a42f3d003597118c5fb01b9,605764fab26d41b65dc85a7c726597cb182e0746824e68ce9102590622d7ff6d,endocv2021_001429,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0555,C2,polypgen_c2_endocv2021_001430,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001430.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001430_mask.jpg,125fd881682a79cce9b61a912f972f794ea5faf577958b3291b9189e7e29525a,5c3d33451652b976b0b2d016d55df31074e14a846c00a08b3325f48d7c5b96e1,endocv2021_001430,True,1440,1064,RGB,1440,1064,RGB,True,,False,False
polypgen_static_0556,C2,polypgen_c2_endocv2021_001431,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\images_C2\EndoCV2021_001431.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C2\masks_C2\EndoCV2021_001431_mask.jpg,5bddb0e45ac5d7d39637bcda1ac84930275b040aa071760f08ae6472a0ab484b,1180a2b1608c1f8781edefc51b718c8a06d047a9b9254533edb6d65b35fcfaae,endocv2021_001431,True,1440,1064,RGB,1440,1064,L,True,,False,False
polypgen_static_0557,C3,polypgen_c3_c3_endocv2021_001,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_001.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_001_mask.jpg,c681ac2545cae05a96da25baa456a257dfeb95fdb2b6717851f622ce27b7ea8a,d646ee0f8a13a99c4eaccc380dbe70f596c94d8c47512ed9a860f9ff3463f614,c3_endocv2021_001,True,1240,1040,RGB,1240,1040,L,True,,False,False
polypgen_static_0558,C3,polypgen_c3_c3_endocv2021_0010,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_0010.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_0010_mask.jpg,0785ab6e0baf05f829261225095de1a08069901a6dc2867be7a7764d267e7a7d,a65572d336ad3ca9e6f5622f943bea34a1727ef029a6f7bc81d33cc3bdc1f603,c3_endocv2021_0010,True,1440,1080,RGB,1440,1080,L,True,,False,False
polypgen_static_0559,C3,polypgen_c3_c3_endocv2021_00100,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\images_C3\C3_EndoCV2021_00100.jpg,F:\MEDSEG_SAFETTA\data\external\PolypGen\PolypGen2021_MultiCenterData_v3\data_C3\masks_C3\C3_EndoCV2021_00100_mask.jpg,93b993967d89af2b6b104b4a0a060fd3c1af51cc0f48dfbc3c7538d2274147dc,45020418025d2bb2d7c19212d846b9ee015f08ceb1b619c1321fcac67787c658,c3_endocv2021_00100,True,1440,1080,RGB,1440,1080,L,True,,False,False
