sample_id,model_family,model_state_id,training_seed,checkpoint_sha256,state_row_index,source_foreground_pixels_manifest,source_prediction_npz,morph_fg_fraction,morph_boundary_density,morph_component_count_8,morph_largest_component_ratio,morph_largest_component_extent,morph_largest_component_eccentricity,morph_largest_component_circularity,morph_largest_component_perimeter_pixels,morph_largest_component_perimeter_area_ratio,morph_hole_count_4,morph_euler_number_8_4,harm_label,adaptation_outcome
NeoPolyp::7712a48e11d579d903c7d178f6ea0ad8,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,454,2632,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.021242252066115703,0.0009631572131572131,1.0,1.0,0.7777777777777778,0.7657425209480999,0.583904516930184,238.0,0.09042553191489362,0.0,1.0,0,NEUTRAL
NeoPolyp::771e7606cb09d1fc6869d7b4193425b9,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,455,17029,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.1374370480371901,0.0024443149443149443,1.0,1.0,0.7579223784938579,0.6297294276096932,0.5865771380419782,604.0,0.0354689059839098,0.0,1.0,0,NEUTRAL
NeoPolyp::774229fe1bce59ddf92e76900d229db6,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,456,18531,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.14955933626033058,0.0027275964775964777,1.0,1.0,0.6814120242691671,0.5607308603196445,0.5126121869847622,674.0,0.036371485618693,0.0,1.0,1,HARM
NeoPolyp::77826f9a7021bab9fc7330398846f67b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,457,11311,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.09128841683884298,0.0024766899766899765,1.0,1.0,0.5930994704000839,0.7859023736796636,0.3794967160574368,612.0,0.054106621872513486,1.0,0.0,1,HARM
NeoPolyp::77dd17ba487d4878a9bf8a6f4d4987ea,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,458,2201,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.017763752582644628,0.0008984071484071484,1.0,1.0,0.7174054758800521,0.6215544037477321,0.5612081349363797,222.0,0.10086324398000909,0.0,1.0,0,NEUTRAL
NeoPolyp::78a91391adc0bb223c4eaf3372eae567,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,459,2409,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.019442471590909092,0.0012707200207200207,2.0,0.5587380655873807,0.8011904761904762,0.6750067742561147,0.6138167675615999,166.0,0.12332838038632987,0.0,2.0,0,NEUTRAL
NeoPolyp::78dc2f4af626650908b1cb932a767bf5,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,460,18365,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.14821958935950413,0.003205128205128205,3.0,0.9948815682003812,0.6572302158273381,0.7810512957980781,0.43322092269758417,728.0,0.03984456242132341,0.0,3.0,1,HARM
NeoPolyp::7915c942b2f94722af7f63cd771e7606,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,461,5199,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.04195990444214876,0.00191012691012691,2.0,0.7964993267936141,0.7189236111111111,0.7590308968246147,0.5277834873023382,314.0,0.07582709490461241,0.0,2.0,0,BENEFIT
NeoPolyp::7918630bfd2a52829ab4e7568cb49a3c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,462,9361,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.07555042613636363,0.0017644392644392643,1.0,1.0,0.7945845004668534,0.5624751435800163,0.6188125753357052,436.0,0.046576220489263964,0.0,1.0,0,NEUTRAL
NeoPolyp::79344271fa54aa1b27918630bfd2a528,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,463,3313,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.026738442665289255,0.0011007511007511007,1.0,1.0,0.7178764897074756,0.7154111229438633,0.5627214782300489,272.0,0.08210081497132508,0.0,1.0,0,BENEFIT
NeoPolyp::7953b0e4909384b57bb6a052600f1f93,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,464,12363,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.09977886105371901,0.002403846153846154,1.0,1.0,0.7490003635041803,0.6091671790961762,0.4403123261382695,594.0,0.04804659063334142,2.0,-1.0,1,HARM
NeoPolyp::7955a1d7a36ccf1225024da63fb9a76b,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,465,9849,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.07948895919421488,0.0018534706034706036,1.0,1.0,0.7603056970819824,0.567076081668996,0.590025858492513,458.0,0.04650218296273733,0.0,1.0,0,NEUTRAL
NeoPolyp::7979870116d06046f5d8dd18841d318d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,466,4757,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.03839262654958678,0.0022095959595959595,3.0,0.8005045196552449,0.5436893203883495,0.9190245305921583,0.4043802333987943,344.0,0.09033613445378151,0.0,3.0,1,HARM
NeoPolyp::799235026b3550534bca540e24f48928,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,467,3379,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.02727111311983471,0.0010764698264698264,1.0,1.0,0.7920768870135959,0.7229184241822866,0.600115415030805,266.0,0.07872151524119562,0.0,1.0,0,NEUTRAL
NeoPolyp::79be0dba1f3cf29dff2864e2d89df283,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,468,6125,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.049433432334710745,0.0015297202797202797,1.0,1.0,0.6874298540965208,0.7246107425078857,0.5386818678994844,378.0,0.061714285714285715,0.0,1.0,0,NEUTRAL
NeoPolyp::79d7c7c8d3d96fb2b87fbbcfdfb3ea1d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,469,5396,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.04354984504132232,0.002476689976689977,4.0,0.9419940696812453,0.6530061664953751,0.9294957254867118,0.36210239134233374,420.0,0.08262836907338186,0.0,4.0,1,HARM
NeoPolyp::7ad649676a1d6240619ebebe9e9c9d00,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,470,1190,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.009604209710743801,0.0006475006475006476,1.0,1.0,0.8045977011494253,0.824530278793056,0.5841398840268521,160.0,0.13445378151260504,0.0,1.0,1,HARM
NeoPolyp::7ae8395e56a6d9ba9d45c3dbc695325d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,471,2273,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.01834484762396694,0.000938875938875939,1.0,1.0,0.7445135931870291,0.8022262967819562,0.5306807447688465,232.0,0.10206775186977562,0.0,1.0,0,NEUTRAL
NeoPolyp::7b34db8907f74aefafdacfbed351db40,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,472,2469,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.019926717458677686,0.000955063455063455,1.0,1.0,0.7261764705882353,0.7707472260647119,0.5570663790371444,236.0,0.0955852571891454,0.0,1.0,1,HARM
NeoPolyp::7b4193425b976973f13dd311a65d2b46,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,473,1429,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.011533122417355372,0.000768907018907019,1.0,1.0,0.6368092691622104,0.860939321253199,0.49743334093959163,190.0,0.13296011196641008,0.0,1.0,1,HARM
NeoPolyp::7b8bcf15050fb9af0ef92846b60b1a38,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,474,2762,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.02229145144628099,0.000946969696969697,1.0,1.0,0.8171597633136095,0.6001741996400711,0.633872372650669,234.0,0.08472121650977553,0.0,1.0,0,NEUTRAL
NeoPolyp::7c2a48847ae8395e56a6d9ba9d45c3db,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,475,5652,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.045615960743801656,0.00220959595959596,2.0,0.8305024769992922,0.6686609686609687,0.895192078518251,0.44519490145968144,364.0,0.07754580315296122,0.0,2.0,1,HARM
NeoPolyp::7c38c5d07e6080779715c88d81a4106d,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,476,1963,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.015842910640495866,0.0009388759388759388,1.0,1.0,0.6383739837398374,0.8872779063890794,0.4583045763225895,232.0,0.11818644931227713,0.0,1.0,1,HARM
NeoPolyp::7c8743c61a01e80947f9c02314fc58bd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,477,15978,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.12895467458677687,0.0022662522662522666,1.0,1.0,0.8212376644736842,0.5555634161650226,0.6402597885083893,560.0,0.035048191262986604,0.0,1.0,0,NEUTRAL
NeoPolyp::7d4c9ac32dd04cf2a6a01668d0ceca24,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,478,958,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.007731792355371901,0.0005908443408443409,1.0,1.0,0.7603174603174603,0.7749076001868513,0.564767453957407,146.0,0.1524008350730689,0.0,1.0,1,HARM
NeoPolyp::7d507592b964b7955a1d7a36ccf12250,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,479,9047,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.07301620609504132,0.001821095571095571,1.0,1.0,0.740283119221013,0.64964601555839,0.5614219997437404,450.0,0.04974024538521057,0.0,1.0,0,NEUTRAL
NeoPolyp::7dd17ba487d4878a9bf8a6f4d4987ea3,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,480,4443,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.03585840650826446,0.0012302512302512303,1.0,1.0,0.78276955602537,0.6317649657647133,0.6041419736798586,304.0,0.06842223722709881,0.0,1.0,1,HARM
NeoPolyp::7dd5277dd17ba487d4878a9bf8a6f4d4,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,481,595,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.004802104855371901,0.00046134421134421137,1.0,1.0,0.7382133995037221,0.6321161791611771,0.575330141239128,114.0,0.1915966386554622,0.0,1.0,1,HARM
NeoPolyp::7e4314fe384eb2ba3adfda6c1899fdc9,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,482,0,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENEFIT
NeoPolyp::7e6080779715c88d81a4106de1bdb8f4,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,483,1238,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.009991606404958678,0.0009145946645946646,1.0,1.0,0.6931690929451287,0.7856208916651592,0.3045885899556868,226.0,0.1825525040387722,0.0,1.0,1,HARM
NeoPolyp::7e6afd56ea7bc4ba26c86b345408cc37,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,484,15772,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.12729209710743802,0.0024524087024087025,1.0,1.0,0.6987418040049619,0.7813933962860465,0.5396987150760625,606.0,0.03842252092315496,0.0,1.0,0,NEUTRAL
NeoPolyp::7f23de79be0dba1f3cf29dff2864e2d8,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,485,10393,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.08387945506198347,0.0024847837347837347,1.0,1.0,0.7249581473214286,0.5055823426442162,0.3464288475077584,614.0,0.05907822572885596,1.0,0.0,1,HARM
NeoPolyp::7f538abe9de67869ac66e565c5d4340a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,486,4972,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.04012784090909091,0.0013273763273763273,1.0,1.0,0.743421052631579,0.6075952171149755,0.580755453362896,328.0,0.06596942880128721,0.0,1.0,0,NEUTRAL
NeoPolyp::7f720eff82f514f401ea0bd55b1393e2,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,487,0,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NEUTRAL
NeoPolyp::7f8a4df1ec859759b7c8743c61a01e80,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,488,18876,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.15234375,0.002662846412846413,1.0,1.0,0.7409326424870466,0.7366669742194523,0.547858047589739,658.0,0.034859080313625765,0.0,1.0,0,NEUTRAL
NeoPolyp::7f9b9d49e2f4ee17979870116d06046f,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,489,16850,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.1359923811983471,0.003371050246050246,2.0,0.9992878338278932,0.6601583941033482,0.9230456433944382,0.29845316321361837,842.0,0.05000593894761848,0.0,2.0,0,NEUTRAL
NeoPolyp::7fdcfa030228a69b99df08854bf95127,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,490,23841,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.19241509555785125,0.002873284123284123,1.0,1.0,0.7797291993720565,0.7166816477473124,0.5943162900554196,710.0,0.029780630007130573,0.0,1.0,0,NEUTRAL
NeoPolyp::7ffa651b4774229fe1bce59ddf92e769,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,491,6842,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.055220170454545456,0.001554001554001554,1.0,1.0,0.8039952996474735,0.7508440145062647,0.5830831417063087,384.0,0.056123940368313356,0.0,1.0,0,NEUTRAL
NeoPolyp::800c683ca4074c2f49c6f0fca6a4248a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,492,0,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENEFIT
NeoPolyp::802cf912d7aa982e29fb841ad9698b3c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,493,1256,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.010136880165289255,0.0006636881636881637,1.0,1.0,0.7489564698867024,0.613719640005703,0.5868293237520493,164.0,0.1305732484076433,0.0,1.0,1,HARM
NeoPolyp::80703003d2cbbcfa4baf386626995935,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,494,1651,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.013324832128099174,0.0007527195027195027,1.0,1.0,0.7839506172839507,0.6973822518548691,0.5996958574490402,186.0,0.11265899454875833,0.0,1.0,1,HARM
NeoPolyp::80779715c88d81a4106de1bdb8f4c31c,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,495,2239,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.018070441632231406,0.0009388759388759388,1.0,1.0,0.6673621460506707,0.3131162063874706,0.5227427133908701,232.0,0.10361768646717284,0.0,1.0,1,HARM
NeoPolyp::80cab5509b367b7048eb17aeed141edb,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,496,2830,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.022840263429752067,0.0009955322455322455,1.0,1.0,0.7595276435856146,0.6464932647291377,0.5876599385061216,246.0,0.08692579505300353,0.0,1.0,0,NEUTRAL
NeoPolyp::81e095fdc7f720eff82f514f401ea0bd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,497,1179,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.009515431301652893,0.0006555944055944055,1.0,1.0,0.7189024390243902,0.694568725818895,0.5645385975586596,162.0,0.13740458015267176,0.0,1.0,1,HARM
NeoPolyp::81fe4727080cae6daedd989517cb8041,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,498,1448,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.01168646694214876,0.0009388759388759388,2.0,0.9654696132596685,0.750402576489533,0.9230516438775945,0.47655669810313916,192.0,0.13733905579399142,0.0,2.0,1,HARM
NeoPolyp::8232510939c091a7915c942b2f94722a,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,499,7526,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.06074057334710744,0.0016915954415954416,1.0,1.0,0.7244897959183674,0.5837130670220806,0.5412794192192665,418.0,0.05554079192133936,0.0,1.0,0,NEUTRAL
NeoPolyp::833aa6b8232510939c091a7915c942b2,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,500,1757,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.014180333161157025,0.0007931882931882931,1.0,1.0,0.7968253968253968,0.8326038056965728,0.5747374315240803,196.0,0.11155378486055777,0.0,1.0,1,HARM
NeoPolyp::835c525af63a987f428c953248704ccd,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,501,1904,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.015366735537190084,0.0008012820512820513,1.0,1.0,0.779050736497545,0.6238079604925099,0.6103042967487976,198.0,0.10399159663865547,0.0,1.0,1,HARM
NeoPolyp::835cf877e004e8bfb905b78a91391adc,DeepLabV3-R50,DeepLabV3-R50::20260818,20260818,d4ede45d5b30f62fdbc92cd9aa8fc84e0d5a52073d5ef2c3ac36baa09a56eb25,502,21598,F:\MEDSEG_SAFETTA\outputs\Q1_R05D3_neopolyp_source_a1_prediction_lock_v1_fix1\state_predictions\deeplabv3_r50_seed20260818_predictions.npz,0.1743123708677686,0.0029056591556591554,1.0,1.0,0.697609819121447,0.7930899977260146,0.5264710712380596,718.0,0.03324381887211779,0.0,1.0,0,NEUTRAL
